id_produto,nome_produto,id_categoria,nome_categoria,estoque_atual,media_12m_qtd,media_3m,cobertura_meses,cobertura_dias,cobertura_percentual_30d,criticidade,sugestao_1m,valor_estimado_compra_1m,sugestao_3m,valor_estimado_compra_3m,ultimo_preco_compra,ultima_qtd_comprada,ultimo_fornecedor,data_ultima_compra,penultimo_preco_compra,penultima_qtd_comprada,penultimo_fornecedor,data_penultima_compra,antepenultimo_preco_compra,antepenultima_qtd_comprada,antepenultimo_fornecedor,data_antepenultima_compra,data_ultima_movimentacao,transacoes_12m,quantidade_total_12m,valor_total_12m,prazo_reposicao_dias,critico,qtd_vendas_2024-07,qtd_vendas_2024-08,qtd_vendas_2024-09,qtd_vendas_2024-10,qtd_vendas_2024-11,qtd_vendas_2024-12,qtd_vendas_2025-01,qtd_vendas_2025-02,qtd_vendas_2025-03,qtd_vendas_2025-04,qtd_vendas_2025-05,qtd_vendas_2025-06,qtd_vendas_2025-07
17125814,COADOR DE CAFE P,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,2.0,5.5,4.33,0.36,10.91,36.36,MUITO BAIXO,4.0,16.0,15.0,60.0,4.0,14.0,,2025-06-03 16:17:33,4.0,12.0,,2025-02-28 10:45:49,4.0,1.0,,2025-02-06 08:50:30,2025-06-30 18:35:41,35,66,381.0,,False,9,7,6,5,5,1,9,2,1,8,3,10,0
30968302,FITA ADESIVA DUREX 48X100 TRANSPARENTE KORETECH,74.0,MATERIAL DE ESCRITÓRIO,5.0,14.42,15.0,0.35,10.4,34.68,MUITO BAIXO,10.0,70.0,39.0,273.0,7.0,40.0,J A F DE LIMA LTDA,2025-06-26 18:34:14,7.0,10.0,J A F DE LIMA LTDA,2025-06-03 18:32:48,7.0,120.0,MAXPEL,2025-04-02 18:27:49,2025-06-26 18:34:14,5,173,1729.43,,False,0,2,0,0,0,6,0,0,0,120,0,45,0
13613194,SABONETE DESENGRAXANTE ALL CLEAN AUDAX 5L,73.0,HIGIENE PESSOAL,2.0,4.92,4.33,0.41,12.2,40.68,MUITO BAIXO,3.0,98.25,13.0,425.75,32.75,40.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2024-12-23 09:29:50,34.72,1.0,MAXPEL,2024-11-06 08:42:09,34.72,10.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2024-09-01 23:55:29,2025-07-01 15:38:44,15,59,3247.71,40.0,True,10,0,6,4,1,0,7,2,10,6,13,0,0
38987537,SACO DE LIXO VERMELHO 200L C/ 100 UND,70.0,DESCARTÁVEIS E EMBALAGENS,5.0,13.42,8.33,0.37,11.18,37.27,MUITO BAIXO,9.0,414.0,36.0,1656.0,46.0,10.0,THEODORO,2025-06-21 11:29:46,46.0,5.0,THEODORO,2025-05-29 16:19:17,46.0,10.0,THEODORO,2025-05-05 08:32:39,2025-07-01 18:47:54,46,161,16002.79,,False,0,0,18,23,23,24,14,16,4,14,10,15,0
16344405,REFIL MOP UMIDO 290G PONTA DOBRADA C LOOP E CINTA,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,23.0,47.42,58.33,0.49,14.55,48.51,MUITO BAIXO,25.0,238.5,120.0,1144.8,9.54,1.0,,2025-04-14 10:20:50,9.54,192.0,,2025-04-14 10:20:03,10.0,48.0,GOEDERT LTDA,2024-12-10 08:21:13,2025-06-30 17:18:44,57,569,11024.15,40.0,True,144,4,25,28,24,20,23,89,27,10,126,49,0
26734836,LIMPADOR VEJA MULTIUSO LAVANDA LEVE 500ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,4.0,12.92,15.67,0.31,9.29,30.97,MUITO BAIXO,9.0,42.3,35.0,164.5,4.7,48.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-05-23 14:55:28,4.7,48.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-02-13 17:23:15,4.7,3.0,ATACADAO,2025-01-23 14:35:01,2025-06-25 10:12:20,16,155,1125.95,,False,2,30,0,0,0,15,15,15,16,15,21,26,0
30970056,CANETA CRISTAL FINA PRETA BIC,74.0,MATERIAL DE ESCRITÓRIO,33.0,66.08,53.67,0.5,14.98,49.94,MUITO BAIXO,34.0,23.8,166.0,116.2,0.7,200.0,,2025-04-16 14:44:30,0.7,100.0,QUEIROZ,2025-02-06 08:46:11,0.7,300.0,QUEIROZ,2024-09-30 19:42:50,2025-07-02 10:42:34,34,793,907.95,,False,110,25,100,13,100,6,156,9,52,61,62,49,50
11936561,HIPOCLORITO DE SODIO SÃO CAETANO USO HOSPITALAR CLORO 1% 5L,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,5.0,10.08,0.67,0.5,14.88,49.59,MUITO BAIXO,6.0,87.0,26.0,377.0,14.5,20.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2025-04-03 18:27:02,14.5,20.0,,2025-02-10 17:22:24,14.5,2.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2025-02-03 11:40:23,2025-06-17 13:16:12,32,121,2647.1,,False,19,5,7,11,18,8,17,3,29,2,0,2,0
23051329,PROTETOR AURICULAR PLUG COPOLIMERO CA. 10551,72.0,EPI - REUTILIZÁVEIS,16.0,42.67,36.0,0.38,11.25,37.5,MUITO BAIXO,27.0,33.75,112.0,140.0,1.25,152.0,,2025-02-21 15:02:25,1.45,50.0,,2025-02-06 15:11:35,1.45,50.0,,2024-12-10 18:37:48,2025-07-02 16:44:02,21,512,1059.75,,False,20,113,3,20,83,50,3,86,3,23,3,55,50
16859111,AROMATIZANTE DE AMBIENTE CONC TALCO 140ML NOBRE,68.0,ALIMENTO E BEBIDAS,4.0,9.58,10.33,0.42,12.52,41.74,MUITO BAIXO,6.0,36.0,25.0,150.0,6.0,36.0,,2025-03-18 08:40:41,6.0,96.0,,2024-04-08 17:20:01,5.87,72.0,,2023-11-17 08:53:28,2025-06-26 15:52:11,21,115,1188.1,40.0,True,16,6,5,19,17,13,3,0,0,5,11,20,0
16507489,VASSOURA PIACAVA GRANDE 28 FUROS,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,4.0,9.25,5.67,0.43,12.97,43.24,MUITO BAIXO,6.0,71.1,24.0,284.4,11.85,24.0,,2025-04-22 14:41:01,11.85,24.0,,2025-02-14 18:10:38,11.85,24.0,,2025-02-03 18:35:28,2025-06-24 13:24:22,24,111,1856.5,,False,5,12,14,10,7,2,6,23,0,15,5,12,0
16455092,ALCOOL LIQUIDO 70% INPM SANTA CRUZ 500ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,10.0,25.75,59.33,0.39,11.65,38.83,MUITO BAIXO,16.0,65.28,68.0,277.44,4.08,120.0,,2025-06-06 16:20:36,4.08,60.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-06-03 15:55:43,4.08,36.0,,2025-04-23 17:25:12,2025-06-26 11:20:40,16,309,1838.55,,False,0,2,42,29,0,6,0,0,0,52,0,178,0
36195085,PAPEL FOTO 180G PAPEL GLOSSY A4 C/50 FLS MORY,74.0,MATERIAL DE ESCRITÓRIO,1.0,2.58,5.67,0.39,11.61,38.71,MUITO BAIXO,2.0,38.0,7.0,133.0,19.0,3.0,MAXPEL,2025-07-02 16:13:24,19.0,11.0,MAXPEL,2025-06-26 18:47:52,19.0,5.0,MAXPEL,2025-01-30 14:45:44,2025-07-02 16:22:20,11,31,824.6,,False,1,0,0,0,5,4,3,1,0,0,0,13,4
36183908,PASTA C/ GRAMPO TRILHO (PASTA PLAST C/FERRAGEM UND) - DAC CRISTAL,74.0,MATERIAL DE ESCRITÓRIO,2.0,4.25,3.33,0.47,14.12,47.06,MUITO BAIXO,3.0,7.2,11.0,26.4,2.4,10.0,,2025-07-02 09:47:40,2.35,10.0,,2025-02-04 13:46:19,2.35,3.0,,2025-02-04 13:45:59,2025-07-02 09:47:40,7,51,177.25,,False,20,0,10,0,0,0,4,1,0,6,0,5,5
27614101,BOBINA TERMICA 57 X 300 BRANCA RELOGIO DE PONTO,72.0,EPI - REUTILIZÁVEIS,2.0,4.5,5.67,0.44,13.33,44.44,MUITO BAIXO,3.0,72.0,12.0,288.0,24.0,12.0,J A F DE LIMA LTDA,2025-06-13 15:35:09,24.0,6.0,J A F DE LIMA LTDA,2025-05-23 15:30:37,24.0,1.0,MAXPEL,2025-05-16 14:39:47,2025-06-13 15:35:09,9,54,1942.0,,False,12,0,0,2,0,6,16,1,0,0,7,10,0
16368692,LIMPA ALUMINIO 5L GLOBO SAN,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,5.0,13.67,17.33,0.37,10.98,36.59,MUITO BAIXO,9.0,137.25,36.0,549.0,15.25,10.0,,2025-06-25 10:59:48,15.25,16.0,ALEX ROJAS SALVIONI,2025-06-18 13:28:02,15.25,60.0,ALEX ROJAS SALVIONI,2025-01-21 16:03:06,2025-07-01 18:49:33,72,164,4073.95,,False,2,1,7,31,7,33,15,14,0,2,17,35,0
39225882,PAPEL HIGIENICO LA VIE BLANC NEUTRO LEVE 12 PAGUE 11,76.0,PRODUTOS DE PAPEL PARA HIGIENE,2.0,5.25,3.33,0.38,11.43,38.1,MUITO BAIXO,4.0,83.96,14.0,293.86,20.99,10.0,QUEIROZ,2025-05-27 14:19:39,20.99,2.0,QUEIROZ,2025-05-21 15:10:16,20.99,1.0,QUEIROZ,2025-04-09 12:48:29,2025-06-09 09:58:46,14,63,1948.1,,False,0,0,0,4,8,24,1,4,10,2,7,3,0
13848043,COLHER SOBREMESA BRANCA STRAWPLAST PCT C/50,70.0,DESCARTÁVEIS E EMBALAGENS,54.0,150.5,130.67,0.36,10.76,35.88,MUITO BAIXO,97.0,192.06,398.0,788.04,1.98,400.0,,2025-02-28 10:43:04,1.98,700.0,,2024-11-28 08:39:21,2.6,20.0,QUEIROZ,2024-11-21 07:22:14,2025-07-01 18:48:58,75,1806,6227.7,,False,147,144,240,213,230,108,75,127,60,70,160,232,0
13995639,ESCOVA OVAL PLASTICA,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,25.0,52.0,39.33,0.48,14.42,48.08,MUITO BAIXO,27.0,56.16,131.0,272.48,2.08,24.0,NALIN,2025-06-25 12:39:11,2.08,48.0,NALIN,2025-05-29 16:19:41,2.08,60.0,NALIN,2025-04-28 15:51:20,2025-07-01 15:14:30,169,624,1990.04,,False,134,90,81,26,19,27,22,27,50,30,56,62,0
28133944,ALCOOL GEL ACENDEDOR FACILITA 10KG AUDAX,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,8.0,17.5,9.67,0.46,13.71,45.71,MUITO BAIXO,10.0,743.3,45.0,3344.85,74.33,40.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2025-04-30 08:25:40,71.72,10.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2025-02-24 08:56:59,75.12,15.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2025-01-21 17:33:28,2025-07-02 10:08:09,73,210,26219.0,,False,31,32,11,11,14,10,16,22,22,12,17,11,1
11939543,RODO COM CABO M 40CM,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,39.0,110.75,94.0,0.35,10.56,35.21,MUITO BAIXO,72.0,319.68,294.0,1305.36,4.44,60.0,NALIN,2025-06-25 11:21:56,4.44,60.0,NALIN,2025-06-09 16:20:10,4.44,18.0,,2025-06-09 16:11:33,2025-07-02 16:44:02,377,1329,8595.83,,False,174,46,123,104,70,97,127,125,72,109,136,141,5
36798725,ALCOOL EM GEL 70% NOBRE 440G 500ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,2.0,5.0,9.33,0.4,12.0,40.0,MUITO BAIXO,3.0,13.74,13.0,59.54,4.58,8.0,,2025-06-05 10:17:37,4.58,396.0,,2024-06-17 15:59:04,4.58,120.0,GOEDERT LTDA,2024-06-17 07:20:01,2025-07-02 12:21:43,11,60,369.5,,False,1,0,0,0,0,10,13,0,0,8,5,23,0
36081334,PRENDEDOR DE PAPEL 51MM GRANDE BRW,74.0,MATERIAL DE ESCRITÓRIO,2.0,4.83,19.33,0.41,12.41,41.38,MUITO BAIXO,3.0,4.8,13.0,20.8,1.6,60.0,,2025-06-03 18:15:51,,,,,,,,,2025-07-01 11:45:43,2,58,130.5,,False,0,0,0,0,0,0,0,0,0,0,0,58,0
38859503,SACO DE LIXO VERDE 200L C/ 100 UND,70.0,DESCARTÁVEIS E EMBALAGENS,3.0,7.25,7.33,0.41,12.41,41.38,MUITO BAIXO,5.0,230.0,19.0,874.0,46.0,10.0,THEODORO,2025-06-16 10:46:49,46.0,5.0,THEODORO,2025-05-29 16:19:29,46.0,10.0,THEODORO,2025-05-05 08:32:03,2025-07-01 18:47:54,32,87,8663.59,,False,0,0,5,4,4,13,10,12,4,13,8,14,0
28630579,DETERGENTE LIMÃO YPE 500ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,1.0,2.08,0.0,0.48,14.4,48.0,MUITO BAIXO,2.0,4.58,6.0,13.74,2.29,24.0,ATACADAO,2024-09-03 08:48:14,2.29,12.0,QUEIROZ,2024-03-22 14:40:37,2.29,14.0,QUEIROZ,2024-02-09 15:42:29,2025-02-18 11:25:48,4,25,81.25,,False,0,0,12,12,0,0,0,1,0,0,0,0,0
12060072,"AVENTAL PVC FORRADO PLUS 1,20X0,65 BRANCO C.A. 28303 BRASCAMP",72.0,EPI - REUTILIZÁVEIS,92.0,252.17,226.33,0.36,10.95,36.48,MUITO BAIXO,161.0,2068.85,665.0,8545.25,12.85,200.0,STRUTURAL,2025-06-24 10:22:01,12.85,100.0,STRUTURAL,2025-06-10 17:07:23,11.38,100.0,,2025-06-03 18:25:35,2025-07-02 15:36:51,401,3026,52412.4,,False,161,200,228,275,156,283,334,366,54,290,301,376,2
17417185,PASTA CATALOGO 240x330MM C/50 ENVELOPES PRETA DAC,74.0,MATERIAL DE ESCRITÓRIO,1.0,2.83,2.67,0.35,10.59,35.29,MUITO BAIXO,2.0,24.0,8.0,96.0,12.0,6.0,,2025-05-23 15:08:55,12.0,2.0,MAXPEL,2025-05-07 17:11:21,12.0,2.0,,2025-02-20 13:08:56,2025-06-26 16:31:48,13,34,574.6,,False,0,1,5,0,0,15,0,4,0,1,7,1,0
12054191,PANO DE CHAO FLANELADO C REFORCADO ITATEX 42x62CM,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,1043.0,2327.92,1823.33,0.45,13.44,44.8,MUITO BAIXO,1285.0,3726.5,5941.0,17228.9,2.9,3200.0,D F DE ARAUJO SILVA,2025-06-18 13:03:28,2.9,1600.0,D F DE ARAUJO SILVA,2025-05-20 18:18:07,2.9,1600.0,D F DE ARAUJO SILVA,2025-05-12 16:27:08,2025-07-02 16:55:09,1597,27935,120456.09,,False,1893,2957,2668,2325,1752,2180,1936,2017,2699,2038,1895,3239,336
14215856,LUSTRA MOVEIS BUTTERFLY 500ML LAVANDA AUDAX,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,5.0,10.83,7.0,0.46,13.85,46.15,MUITO BAIXO,6.0,27.36,28.0,127.68,4.6,72.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2024-12-20 10:30:41,4.47,120.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2024-01-01 17:13:18,4.57,96.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2023-08-06 21:26:40,2025-06-27 17:22:17,40,130,994.9,40.0,True,7,4,8,5,6,13,9,26,19,12,4,17,0
29770696,ENVELOPE PLASTICO GROSSO COM 4 FURO C/25 UND (240X330),74.0,MATERIAL DE ESCRITÓRIO,1.0,2.67,0.0,0.38,11.25,37.5,MUITO BAIXO,2.0,34.0,7.0,119.0,17.0,4.0,QUEIROZ,2025-04-01 16:53:54,17.0,4.0,QUEIROZ,2025-02-03 20:26:25,17.0,4.0,QUEIROZ,2024-12-09 13:19:14,2025-04-01 16:53:54,10,32,926.4,,False,0,0,15,1,0,9,2,0,5,0,0,0,0
38859504,SACO DE LIXO MARROM 200L C/ 100 UND,70.0,DESCARTÁVEIS E EMBALAGENS,5.0,14.33,8.33,0.35,10.47,34.88,MUITO BAIXO,10.0,460.0,38.0,1748.0,46.0,10.0,THEODORO,2025-06-21 11:30:07,46.0,10.0,THEODORO,2025-05-29 16:19:45,46.0,5.0,THEODORO,2025-05-05 08:32:57,2025-07-01 18:47:54,42,172,17123.94,,False,0,0,25,20,22,28,18,15,4,15,10,15,0
29776228,PAPEL HIGIENICO FOLHA DUPLA LA VIE BLANC NEUTRO FD C/24,76.0,PRODUTOS DE PAPEL PARA HIGIENE,1.0,2.08,2.33,0.48,14.4,48.0,MUITO BAIXO,2.0,77.0,6.0,231.0,38.5,3.0,QUEIROZ,2025-07-01 08:44:04,38.5,3.0,QUEIROZ,2025-05-15 16:23:07,38.5,2.0,QUEIROZ,2025-05-14 15:46:16,2025-07-01 08:44:04,12,25,1408.05,,False,2,2,0,3,3,0,0,3,2,3,4,3,0
15604353,PAPEL HIGIENICO FOLHA DUPLA LA VIE BLANC NEUTRO C/ 4 ROLOS,76.0,PRODUTOS DE PAPEL PARA HIGIENE,15.0,48.42,39.0,0.31,9.29,30.98,MUITO BAIXO,34.0,206.04,131.0,793.86,6.06,48.0,,2025-07-02 17:21:30,6.06,48.0,,2025-05-29 15:49:27,6.06,48.0,,2025-04-02 18:33:36,2025-07-02 18:08:30,56,581,4920.26,,False,94,102,68,23,28,24,0,49,46,30,44,48,25
29302825,PAPEL HIGIENICO 8X300M LIRIOS DO CAMPO BRANCO,76.0,PRODUTOS DE PAPEL PARA HIGIENE,33.0,97.5,66.0,0.34,10.15,33.85,MUITO BAIXO,65.0,2593.5,260.0,10374.0,39.9,100.0,JAKS INDUSTRIA E COMERCIO DE PAPEL LTDA,2025-06-18 13:20:46,38.0,100.0,JAKS INDUSTRIA E COMERCIO DE PAPEL LTDA,2025-05-21 16:41:01,38.0,50.0,JAKS INDUSTRIA E COMERCIO DE PAPEL LTDA,2025-04-29 20:15:22,2025-07-02 16:27:17,276,1170,61669.7,,False,62,79,64,99,82,108,131,99,113,135,105,82,11
31939713,ACUCAR CRISTAL ITAMARATI 1KG,68.0,ALIMENTO E BEBIDAS,24.0,51.33,34.0,0.47,14.03,46.75,MUITO BAIXO,28.0,105.0,130.0,487.5,3.75,60.0,ATACADAO,2025-06-24 10:23:51,3.75,5.0,QUEIROZ,2025-06-18 14:57:46,3.75,59.0,ATACADAO,2025-05-09 08:56:36,2025-07-02 10:09:53,65,616,3380.3,,False,73,38,29,84,35,40,66,63,49,37,30,58,14
35197927,OLEO DE PEROBA MOVEIS 100ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,13.0,40.92,48.33,0.32,9.53,31.77,MUITO BAIXO,28.0,182.0,110.0,715.0,6.5,60.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-07-01 16:35:39,6.5,60.0,ATACADAO,2025-06-06 16:08:49,6.5,60.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-04-29 14:40:10,2025-07-01 16:35:39,45,491,4525.9,,False,21,74,32,11,27,11,21,30,71,48,30,115,0
29927807,CAFE TORRADO E MOIDO CLASSICO ALMOFADA SANTA CLARA 250G,68.0,ALIMENTO E BEBIDAS,43.0,131.33,74.33,0.33,9.82,32.74,MUITO BAIXO,89.0,1383.95,351.0,5458.05,15.55,100.0,,2025-07-02 16:46:59,14.99,100.0,GOEDERT LTDA,2025-04-03 18:40:20,14.99,200.0,GOEDERT LTDA,2025-04-03 18:39:41,2025-07-02 16:46:59,62,1576,27087.88,,False,0,64,66,83,50,32,61,323,600,74,50,117,56
18172942,LIMPADOR CIF CREMOSO LIMPEZA MILAGROSA ORIGINAL 450ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,24.0,52.5,48.67,0.46,13.71,45.71,MUITO BAIXO,29.0,326.25,134.0,1507.5,11.25,108.0,ATACADAO,2025-05-05 08:31:09,11.25,60.0,,2025-04-16 18:29:32,11.25,175.0,ATACADAO,2025-02-13 18:51:32,2025-07-01 13:24:26,129,630,12210.4,,False,37,39,56,65,87,21,5,21,81,72,72,73,1
13995633,BALDE 8 LTS COM ALCA ARQPLAST,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,10.0,15.33,5.67,0.65,19.57,65.22,BAIXO,6.0,29.52,36.0,177.12,4.92,50.0,NALIN,2025-03-11 15:49:54,4.92,20.0,NALIN,2025-01-15 14:52:38,4.92,45.0,NALIN,2025-01-07 18:31:05,2025-07-01 16:32:06,38,184,1368.0,,False,9,1,0,45,5,7,68,6,14,12,5,10,2
17542450,DESCASCADOR E BOLADOR DE LEGUMES,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,3.0,5.75,9.33,0.52,15.65,52.17,BAIXO,3.0,12.45,15.0,62.25,4.15,10.0,,2025-06-03 16:19:40,4.15,20.0,,2025-05-15 16:09:21,4.15,15.0,,2025-04-07 08:16:53,2025-06-30 18:34:05,29,69,405.15,,False,2,2,4,2,0,7,6,4,0,14,16,12,0
17486266,COPO POTE DESCARTAVEL TRANSP 100ML PCT C/100,70.0,DESCARTÁVEIS E EMBALAGENS,39.0,61.08,82.0,0.64,19.15,63.85,BAIXO,23.0,106.95,145.0,674.25,4.65,200.0,,2025-06-25 19:01:26,4.65,60.0,,2025-05-16 09:04:53,4.65,60.0,,2025-04-16 19:03:47,2025-06-30 18:35:41,52,733,5240.95,,False,84,76,69,54,0,59,38,54,0,53,75,171,0
17659073,LUVA ALGODAO PIGMENTADA BRANCA TAM UNICO,72.0,EPI - REUTILIZÁVEIS,70.0,116.83,32.67,0.6,17.97,59.91,BAIXO,47.0,127.37,281.0,761.51,2.71,101.0,MAXPEL,2025-06-05 15:22:24,2.71,200.0,STRUTURAL,2025-02-26 15:49:01,2.65,200.0,,2025-01-10 18:01:34,2025-07-01 16:32:06,79,1402,5532.75,,False,67,177,256,144,137,165,172,57,62,67,34,62,2
35199039,LIXEIRA INOX 12L C/PEDAL MOOD,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,2.0,3.83,2.67,0.52,15.65,52.17,BAIXO,2.0,154.26,10.0,771.3,77.13,4.0,,2024-12-10 23:04:43,77.13,20.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2024-12-10 08:40:34,71.22,20.0,,2024-08-04 21:46:56,2025-06-11 17:11:52,15,46,6477.5,40.0,True,4,0,18,2,0,1,2,6,0,5,7,1,0
34065933,AMACIANTE P/ ROUPA BRINORT 2L TOQUE SUAVE AMARELO,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,6.0,11.08,22.0,0.54,16.24,54.14,BAIXO,6.0,22.2,28.0,103.6,3.7,12.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-07-02 16:40:23,3.69,60.0,ATACADAO,2025-04-14 14:24:38,4.1,48.0,ATACADAO,2025-04-10 17:39:12,2025-07-02 16:40:23,21,133,763.6,,False,3,0,0,1,0,4,0,2,5,52,16,50,0
14840349,PANO DE CHAO FLANELADO A EXTRA REFORÇADO 42X66 CM,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,61.0,77.17,141.33,0.79,23.71,79.05,BAIXO,17.0,55.25,171.0,555.75,3.25,100.0,NALIN,2025-06-04 15:55:08,3.25,41.0,,2025-05-15 10:44:47,3.25,200.0,NALIN,2025-05-07 18:28:46,2025-06-26 10:25:39,52,926,4249.95,,False,23,76,11,5,111,0,12,5,132,127,380,44,0
14589837,FLANELA BRANCA TAM P 28X38CM,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,100.0,134.67,181.33,0.74,22.28,74.26,BAIXO,35.0,35.35,304.0,307.04,1.01,120.0,D F DE ARAUJO SILVA,2025-06-26 19:47:40,1.01,240.0,D F DE ARAUJO SILVA,2025-06-13 17:29:55,1.01,35.0,,2025-06-13 17:29:29,2025-07-02 11:45:00,132,1616,2459.8,,False,66,76,73,106,121,50,175,140,150,115,111,433,0
32046831,DETERGENTE NEUTRO GLOBO SAN 5L,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,53.0,89.58,58.0,0.59,17.75,59.16,BAIXO,37.0,426.98,216.0,2492.64,11.54,28.0,ALEX ROJAS SALVIONI,2025-06-30 17:12:45,11.45,96.0,ALEX ROJAS SALVIONI,2025-06-18 13:32:59,12.14,200.0,ALEX ROJAS SALVIONI,2025-03-17 23:16:33,2025-07-02 16:52:17,321,1075,20368.77,,False,183,75,81,150,49,59,94,48,99,63,49,120,5
17088781,FITA DUREX 12 X 40 TRANSPARENTE KORETECH,74.0,MATERIAL DE ESCRITÓRIO,5.0,7.25,19.0,0.69,20.69,68.97,BAIXO,3.0,3.9,17.0,22.1,1.3,30.0,,2025-06-06 16:15:15,1.3,20.0,,2025-06-03 18:20:40,1.3,20.0,,2025-01-22 15:57:48,2025-06-06 16:15:15,13,87,160.95,,False,1,0,3,0,5,8,12,0,0,1,10,47,0
39076422,PANO MULTIUSO ROLO 20X300 M AZUL TALGE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,2.0,3.17,0.67,0.63,18.95,63.16,BAIXO,2.0,106.0,8.0,424.0,53.0,40.0,"DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2024-10-08 08:06:08,,,,,,,,,2025-06-26 12:09:15,5,38,3594.4,,False,0,0,0,30,0,1,0,0,2,3,0,2,0
34067726,"PAPEL HIGIENICO CAI CAI C/8000 FLS 9X20,5 CM FIT NOBRE COD 54835",76.0,PRODUTOS DE PAPEL PARA HIGIENE,17.0,32.83,27.67,0.52,15.53,51.78,BAIXO,16.0,874.88,82.0,4483.76,54.68,120.0,,2025-04-14 10:28:25,55.75,200.0,,2024-10-13 17:54:14,81.0,6.0,MAXPEL,2024-10-04 18:09:53,2025-07-02 14:53:49,60,394,35958.4,40.0,True,2,43,39,33,31,40,18,42,30,33,44,32,7
32821239,COPO PLASTICO DESCARTAVEL 300ML TRANSPARENTE PST-300 COPOBRAS C/50UN,70.0,DESCARTÁVEIS E EMBALAGENS,2.0,2.75,10.0,0.73,21.82,72.73,BAIXO,1.0,7.99,7.0,55.93,7.99,20.0,QUEIROZ,2025-05-14 15:38:01,7.99,12.0,QUEIROZ,2025-05-08 18:09:55,7.99,3.0,QUEIROZ,2024-12-16 16:47:34,2025-06-27 16:03:04,6,33,369.6,,False,0,0,0,0,0,3,0,0,0,0,26,4,0
13995643,ESCOVA PARA VASO SANITARIO SEM POTE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,13.0,17.83,27.67,0.73,21.87,72.9,BAIXO,5.0,18.35,41.0,150.47,3.67,48.0,NALIN,2025-07-01 16:29:03,3.67,24.0,NALIN,2025-06-17 15:44:21,3.67,48.0,NALIN,2025-01-06 18:42:52,2025-07-02 14:53:49,37,214,1227.39,,False,1,13,9,28,27,13,10,20,5,5,8,70,5
16871414,BRILHA INOX AEROSSOL 300ML 3EM1 CHESIQUIMICA,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,6.0,9.58,5.33,0.63,18.78,62.61,BAIXO,4.0,54.88,23.0,315.56,13.72,10.0,,2024-12-10 08:39:39,13.72,60.0,,2024-08-04 21:29:52,25.0,2.0,IMPOLUT,2023-06-25 21:55:39,2025-06-23 12:30:11,32,115,2869.25,40.0,True,0,2,21,14,13,13,5,2,17,12,6,10,0
